URL,File Size,Number of Outlink,Content Type
https://www.nytimes.com/2019/10/16/style/self-care/activated-charcoal-benefits.html,399399,67,text/html
https://www.nytimes.com/2019/10/16/style/self-care/kombucha-benefits.html,469483,69,text/html
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,491425,82,text/html
https://www.nytimes.com/2019/10/16/style/self-care/celery-juice-benefits.html,438364,63,text/html
https://www.nytimes.com/2020/01/02/style/self-care/keto-diet-explained-benefits.html,545193,79,text/html
https://www.nytimes.com/2019/11/27/style/self-care/probiotics-benefits.html,471314,82,text/html
https://www.nytimes.com/2019/11/23/style/self-care/intermittent-fasting-benefits.html,436371,66,text/html
https://www.nytimes.com/2021/05/18/style/is-bmi-a-scam.html,388106,60,text/html
https://www.nytimes.com/2019/11/01/style/self-care/fish-oil-benefits.html,446181,68,text/html
https://www.nytimes.com/2019/10/16/style/self-care/turmeric-benefits.html,436594,65,text/html
https://www.nytimes.com/2020/09/28/style/self-care/what-is-zinc.html,482261,68,text/html
https://www.nytimes.com/section/well/live,454446,82,text/html
https://www.nytimes.com/2019/11/09/style/self-care/collagen-benefits.html,408878,82,text/html
https://www.nytimes.com/2021/07/02/well/eat/tiktok-lettuce-water-sleep.html,419437,73,text/html
https://www.nytimes.com/2021/05/10/style/plant-milk.html,469864,66,text/html
https://www.nytimes.com/2020/02/13/style/self-care/coffee-benefits.html,495495,74,text/html
https://www.nytimes.com/2020/07/22/us/politics/pfizer-coronavirus-vaccine.html,538037,80,text/html
https://www.nytimes.com/2021/02/26/world/canada-astrazeneca-vaccine.html,305728,58,text/html
https://www.nytimes.com/2021/03/16/health/moderna-vaccine-children.html,357915,69,text/html
https://www.nytimes.com/2021/05/12/health/vaccine-bloodclots-johnson-johnson.html,326552,51,text/html
https://www.nytimes.com/2021/06/01/science/moderna-vaccine-fda-approval.html,340960,65,text/html
https://www.nytimes.com/2021/06/22/world/americas/cuba-vaccine-abdala.html,305418,50,text/html
https://www.nytimes.com/2020/11/17/business/china-coronavirus-vaccine-safety.html,530797,78,text/html
https://www.nytimes.com/2020/07/28/health/coronavirus-moderna-vaccine-monkeys.html,391511,68,text/html
https://www.nytimes.com/2021/01/13/business/chinese-vaccine-brazil-sinovac.html,502700,85,text/html
https://www.nytimes.com/2020/10/27/health/pfizer-covid-19-vaccine.html,348641,55,text/html
https://www.nytimes.com/by/carlos-tejada,369310,52,text/html
https://www.nytimes.com/2021/05/05/health/covid-vaccine-curevac.html,560071,86,text/html
https://www.nytimes.com/2021/02/09/health/universal-coronavirus-vaccine.html,495837,73,text/html
https://www.nytimes.com/2021/05/17/business/sanofi-glaxosmithkline-vaccine-trial.html,344255,66,text/html
https://www.nytimes.com/2020/05/22/health/coronavirus-vaccine-china.html,435080,73,text/html
https://www.nytimes.com/interactive/2021/health/pfizer-coronavirus-vaccine.html,345413,52,text/html
https://www.nytimes.com/2020/04/27/world/europe/coronavirus-vaccine-update-oxford.html,518509,72,text/html
https://www.nytimes.com/live/2021/02/25/world/covid-19-coronavirus/china-approves-two-more-covid-19-vaccines,1488013,162,text/html
https://www.nytimes.com/2021/02/24/health/covid-vaccine-johnson-and-johnson.html?smid=tw-share,499740,78,text/html
https://www.nytimes.com/2016/08/02/health/cancer-cell-therapy-immune-system.html?searchresultposition=6,780463,53,text/html
https://www.nytimes.com/section/parenting,692117,131,text/html
https://www.nytimes.com/newsletters/cooking,91315,36,text/html
https://www.nytimes.com/es/2021/09/09/espanol/covid-problemas-renales.html,434335,56,text/html
https://www.nytimes.com/es/article/cirugia-bbl-riesgos.html,391106,57,text/html
https://www.nytimes.com/interactive/2020/10/07/magazine/bad-bunny-reggaeton.html,208480,42,text/html
https://www.nytimes.com/es/2021/09/19/espanol/opinion/alex-saab-maduro.html,325495,55,text/html
https://www.nytimes.com/2021/08/19/style/brazillian-butt-lift-bbl-how-much-risks.html,363478,56,text/html
https://www.nytimes.com/es/2021/09/08/espanol/cocaina-fentanilo-sobredosis.html,416874,59,text/html
https://www.nytimes.com/es/2021/09/14/espanol/opinion/onlyfans-trabajo-sexual.html,325311,56,text/html
https://www.nytimes.com/es/2021/09/16/espanol/opinion/escultura-colon-mexico.html,306765,52,text/html
https://www.nytimes.com/2021/09/15/world/europe/catalonia-spain-sanchez-aragones.html,387538,50,text/html
https://www.nytimes.com/es/2021/09/17/espanol/como-envejecer-bien.html,396939,51,text/html
https://www.nytimes.com/es/2021/09/06/espanol/regreso-a-clases-vacunas.html,504242,69,text/html
https://www.nytimes.com/es/2021/08/20/espanol/la-vacuna-johnson-johnson-requerira-refuerzo.html,604385,79,text/html
https://www.nytimes.com/es/2021/09/16/espanol/agua-con-gas-riesgos.html,401880,49,text/html
https://www.nytimes.com/es/2021/09/11/espanol/opinion/nicaragua-ramirez-ortega.html,315596,53,text/html
https://www.nytimes.com/es/2021/09/18/espanol/tartaleta-fresas-galleta-receta.html,402321,45,text/html
https://www.nytimes.com/es/2021/09/03/espanol/aborto-texas.html,397142,55,text/html
https://www.nytimes.com/es/2021/09/14/espanol/contagio-covid-vacuna.html,478336,80,text/html
https://www.nytimes.com/es/2021/08/20/espanol/afganistan-11-septiembre.html,557665,62,text/html
https://www.nytimes.com/es/2021/09/15/espanol/spacex-inspiration4-lanzamiento-horario.html,378875,52,text/html
https://www.nytimes.com/es/2021/09/19/espanol/lentes-ray-ban-facebook.html,472053,60,text/html
https://www.nytimes.com/es/2021/09/13/espanol/opinion/bukele-el-salvador.html,360741,60,text/html
https://www.nytimes.com/live/2021/09/15/science/spacex-launch-inspiration4,1050821,95,text/html
https://www.nytimes.com/es/spotlight/elecciones-2020,766498,88,text/html
https://www.nytimes.com/es/2021/09/17/espanol/baterias-silicio-tesla-litio.html,412559,55,text/html
https://www.nytimes.com/es/2021/09/18/espanol/podcasts-cubanos.html,394839,57,text/html
https://www.nytimes.com/2021/08/11/movies/joey-king-kissing-booth-3.html,361203,49,text/html
https://www.nytimes.com/2020/10/27/books/review/the-cold-millions-jess-walter.html,321170,56,text/html
https://www.nytimes.com/by/gal-beckerman,342477,55,text/html
https://www.nytimes.com/2014/04/29/books/all-the-light-we-cannot-see-by-anthony-doerr.html,328954,48,text/html
https://www.nytimes.com/2021/09/17/nyregion/midtown-cityscape-covid.html,505537,59,text/html
https://www.nytimes.com/interactive/2021/09/15/nyregion/empire-state-building-reopening-new-york.html,229625,47,text/html
https://www.nytimes.com/2021/09/17/nyregion/how-a-barber-and-journaling-expert-spends-his-sundays.html,313399,42,text/html
https://www.nytimes.com/2021/09/16/nyregion/r-kelly-trial-letters.html,383010,63,text/html
https://www.nytimes.com/2021/09/17/nyregion/nj-flooding-ida-damage.html,512213,72,text/html
https://www.nytimes.com/2021/09/17/nyregion/carmines-nyc-hostess-attacked.html,421685,50,text/html
https://www.nytimes.com/news-event/nyc-mayor-race,541695,72,text/html
https://www.nytimes.com/2021/09/19/nyregion/metropolitan-diary.html,426901,42,text/html
https://www.nytimes.com/2021/09/17/business/a-treasure-in-a-tree-birders-on-their-expensive-habit.html,338523,42,text/html
https://www.nytimes.com/2021/09/17/business/retail-vacancies-midtown-manhattan.html,417447,53,text/html
https://www.nytimes.com/2021/09/18/nyregion/east-orange-nj-turf-fields.html,458530,63,text/html
https://www.nytimes.com/2021/09/17/style/seeing-new-york-fashion-week.html,628088,41,text/html
https://www.nytimes.com/2021/01/22/us/politics/jeffrey-clark-trump-justice-department-election.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,432562,66,text/html
https://www.nytimes.com/2020/12/14/us/politics/william-barr-attorney-general.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,415385,69,text/html
https://www.nytimes.com/2021/07/02/us/politics/2020-election-voting-officials.html,433496,58,text/html
https://www.nytimes.com/2021/01/31/us/trump-election-lie.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,1355234,110,text/html
https://www.nytimes.com/by/michael-wines,317500,54,text/html
https://www.nytimes.com/2021/01/06/us/politics/capitol-mob-trump-supporters.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,530732,59,text/html
https://www.nytimes.com/2021/03/21/us/politics/ron-johnson-wisconsin-misinformation.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,583228,90,text/html
https://www.nytimes.com/interactive/2021/01/07/us/elections/electoral-college-biden-objectors.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,267177,191,text/html
https://www.nytimes.com/2021/06/05/us/politics/mark-meadows-justice-department-election.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,416409,66,text/html
https://www.nytimes.com/2020/11/10/us/politics/voting-fraud.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,552282,78,text/html
https://www.nytimes.com/2021/07/30/us/politics/trump-justice-department-election.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,469040,72,text/html
https://www.nytimes.com/2020/12/26/us/politics/republicans-voter-fraud.html?action=click&pgtype=article&state=default&module=styln-trump-campaign-fraud&variant=show&region=main_content_3&block=storyline_levelup_swipe_recirc,574826,84,text/html
https://www.nytimes.com/2021/09/17/health/elderly-opioids-drugs-theft.html,401851,50,text/html
https://www.nytimes.com/ca/section/health/policy,471275,57,text/html
https://www.nytimes.com/2021/09/14/health/sickle-cell-sisters.html,346359,43,text/html
https://www.nytimes.com/2021/09/16/well/air-quality-brain-function.html,473370,72,text/html
https://www.nytimes.com/2021/09/16/us/politics/sackler-bankruptcy-plan.html,288286,43,text/html
https://www.nytimes.com/2021/09/13/health/women-doctors-infertility.html,418745,46,text/html
https://www.nytimes.com/ca/section/well,587055,101,text/html
https://www.nytimes.com/column/the-new-old-age,278230,57,text/html
https://www.nytimes.com/2021/09/15/us/politics/booster-shots-fda.html,511892,82,text/html
https://www.nytimes.com/2021/09/18/health/delta-covid-us-cases-cdc.html,275461,53,text/html
https://www.nytimes.com/2021/09/17/health/booster-science-data.html,359690,70,text/html
https://www.nytimes.com/interactive/2021/09/16/well/live/16healthquiz-09162021.html,584625,37,text/html
https://www.nytimes.com/section/well,586601,101,text/html
https://www.nytimes.com/video/health/100000007980404/fda-panel-pfizer-vaccine-booster.html,1233045,109,text/html
https://www.nytimes.com/2021/09/14/well/eat/seltzer-water-benefits.html,379263,47,text/html
https://www.nytimes.com/2021/09/14/health/sickle-cell-cure.html,457270,48,text/html
https://www.nytimes.com/2021/08/03/arts/design/new-york-public-library-picture-collection.html,474174,45,text/html
https://www.nytimes.com/interactive/2021/us/mingo-west-virginia-covid-cases.html,1925640,204,text/html
https://www.nytimes.com/interactive/2021/us/grant-west-virginia-covid-cases.html,1646017,200,text/html
https://www.nytimes.com/interactive/2021/us/clay-west-virginia-covid-cases.html,1837669,198,text/html
https://www.nytimes.com/interactive/2021/us/ritchie-west-virginia-covid-cases.html,1790692,198,text/html
https://www.nytimes.com/interactive/2021/us/cabell-west-virginia-covid-cases.html,1905466,202,text/html
https://www.nytimes.com/interactive/2021/us/tucker-west-virginia-covid-cases.html,1690146,199,text/html
https://www.nytimes.com/interactive/2021/us/wyoming-west-virginia-covid-cases.html,1904136,200,text/html
https://www.nytimes.com/interactive/2021/us/randolph-west-virginia-covid-cases.html,1729592,198,text/html
https://www.nytimes.com/spotlight/french,759350,69,text/html
https://www.nytimes.com/2017/01/06/technology/linkedin-blocked-in-russia.html,326473,49,text/html
https://www.nytimes.com/2021/01/26/world/europe/telegram-app-far-right.html,464311,57,text/html
https://www.nytimes.com/by/adam-satariano,502527,55,text/html
https://www.nytimes.com/by/anton-troianovski,426099,56,text/html
https://www.nytimes.com/2021/04/20/technology/global-tipping-point-tech.html,621393,72,text/html
https://www.nytimes.com/2021/09/17/world/europe/russia-elections-interference.html,457623,58,text/html
https://www.nytimes.com/2021/09/16/world/europe/russia-election-vote-putin.html,662564,60,text/html
https://www.nytimes.com/es/privacy/app,84502,24,text/html
https://www.nytimes.com/es/privacy,106956,32,text/html
https://www.nytimes.com/es/privacy/cookie-policy,114341,40,text/html
https://www.nytimes.com/interactive/2021/us/lee-florida-covid-cases.html,872795,200,text/html
https://www.nytimes.com/interactive/2021/us/collier-florida-covid-cases.html,851575,202,text/html
https://www.nytimes.com/interactive/2021/us/broward-florida-covid-cases.html,851332,201,text/html
https://www.nytimes.com/interactive/2021/us/palm-beach-florida-covid-cases.html,860497,200,text/html
https://www.nytimes.com/wirecutter/reviews/best-usb-c-cables/,554899,361,text/html
https://www.nytimes.com/wirecutter/reviews/best-usb-c-macbook-and-laptop-chargers/,421300,277,text/html
https://www.nytimes.com/wirecutter/reviews/best-usb-c-hubs-and-docks/,330668,256,text/html
https://www.nytimes.com/wirecutter/reviews/best-usb-car-charger/,281242,236,text/html
https://www.nytimes.com/wirecutter/reviews/best-usb-c-video-cables-and-adapters/,223719,247,text/html
https://www.nytimes.com/wirecutter/reviews/best-usb-c-battery-packs-and-power-banks/,331447,271,text/html
https://www.nytimes.com/wirecutter/lists/accessories-for-your-usb-c-laptop/,157160,221,text/html
https://www.nytimes.com/wirecutter/reviews/best-multiport-usb-wall-charger/,318290,241,text/html
https://www.nytimes.com/2021/09/11/your-money/paying-rent-mortgage.html,392466,51,text/html
https://www.nytimes.com/column/wealth-matters,274751,56,text/html
https://www.nytimes.com/by/ron-lieber,421931,60,text/html
https://www.nytimes.com/2021/09/17/your-money/fafsa-changes-2022.html,357428,48,text/html
https://www.nytimes.com/by/jeff-sommer,305427,58,text/html
https://www.nytimes.com/2021/09/03/your-money/wine-climate-change.html,413251,46,text/html
https://www.nytimes.com/2021/09/17/your-money/tax-changes-wealthy.html,398983,49,text/html
https://www.nytimes.com/by/carl-richards,262270,54,text/html
https://www.nytimes.com/2021/09/03/your-money/buy-now-pay-later-afterpay-affirm-amazon-square.html,375895,56,text/html
https://www.nytimes.com/2021/09/10/your-money/ida-flood-damage-insurance-policy.html,415354,58,text/html
https://www.nytimes.com/wirecutter/reviews/best-bug-repellent/,503993,308,text/html
https://www.nytimes.com/wirecutter/reviews/best-metal-detector/,255765,231,text/html
https://www.nytimes.com/wirecutter/reviews/best-pocket-knife/,426611,289,text/html
https://www.nytimes.com/wirecutter/reviews/best-water-bottle/,523000,359,text/html
https://www.nytimes.com/wirecutter/reviews/best-trekking-poles/,326386,237,text/html
https://www.nytimes.com/wirecutter/reviews/best-kids-water-bottles/,427714,306,text/html
https://www.nytimes.com/wirecutter/reviews/best-camping-and-hiking-backpacks-for-kids/,209997,220,text/html
https://www.nytimes.com/wirecutter/reviews/how-to-wash-sleeping-bag/,176929,206,text/html
https://www.nytimes.com/wirecutter/reviews/best-electric-scooter/,254770,233,text/html
https://www.nytimes.com/wirecutter/reviews/best-sleeping-bag-for-car-camping/,487479,312,text/html
https://www.nytimes.com/wirecutter/blog/how-to-play-outside-in-winter/,149379,223,text/html
https://www.nytimes.com/wirecutter/reviews/best-sleeping-pads-for-backpacking-and-car-camping/,389366,252,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-outdoor-chairs/,326345,246,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-binoculars/,325045,249,text/html
https://www.nytimes.com/wirecutter/reviews/our-favorite-beach-things/,205749,228,text/html
https://www.nytimes.com/wirecutter/blog/dumbells-camping-gardening-back-in-stock/,169374,257,text/html
https://www.nytimes.com/wirecutter/reviews/best-tent-for-family-and-car-camping/,482914,298,text/html
https://www.nytimes.com/wirecutter/reviews/best-picnic-table-camp-stove/,319419,260,text/html
https://www.nytimes.com/interactive/2021/us/mineral-nevada-covid-cases.html,880476,199,text/html
https://www.nytimes.com/interactive/2021/us/eureka-nevada-covid-cases.html,898545,200,text/html
https://www.nytimes.com/interactive/2021/us/elko-nevada-covid-cases.html,939902,205,text/html
https://www.nytimes.com/interactive/2021/us/washoe-nevada-covid-cases.html,950407,204,text/html
https://www.nytimes.com/interactive/2021/us/humboldt-nevada-covid-cases.html,933466,201,text/html
https://www.nytimes.com/interactive/2021/us/white-pine-nevada-covid-cases.html,895224,202,text/html
https://www.nytimes.com/interactive/2021/us/churchill-nevada-covid-cases.html,913669,201,text/html
https://www.nytimes.com/interactive/2021/us/lincoln-nevada-covid-cases.html,854013,200,text/html
https://www.nytimes.com/interactive/2021/us/lander-nevada-covid-cases.html,917748,202,text/html
https://www.nytimes.com/interactive/2021/us/lyon-nevada-covid-cases.html,901827,200,text/html
https://www.nytimes.com/es/2021/07/21/espanol/haiti-moise-viuda.html,348081,55,text/html
https://www.nytimes.com/2021/08/12/world/canada-toronto-care-home.html,410469,43,text/html
https://www.nytimes.com/2021/07/21/world/americas/martine-moise-haiti.html,357356,54,text/html
https://www.nytimes.com/live/2021/07/23/us/politics-news/after-a-shooting-near-jovenel-moises-funeral-the-us-delegation-is-safe-and-accounted-for-and-leaves-haiti,948028,103,text/html
https://www.nytimes.com/2021/07/16/world/americas/jovenel-moise-haiti-hometown.html,416100,56,text/html
https://www.nytimes.com/2021/07/20/world/americas/haiti-new-government-moise.html,453514,57,text/html
https://www.nytimes.com/2021/07/19/world/americas/claude-joseph-haiti-stepping-down.html,485811,59,text/html
https://www.nytimes.com/wirecutter/blog/fitness-tracker-work-from-home/,131671,213,text/html
https://www.nytimes.com/issue/todayspaper/2020/12/20/todays-new-york-times,1709637,102,text/html
https://www.nytimes.com/issue/todayspaper/2020/11/01/todays-new-york-times,1864485,100,text/html
https://www.nytimes.com/issue/todayspaper/2020/02/16/todays-new-york-times,1819637,99,text/html
https://www.nytimes.com/issue/todayspaper/2021/08/08/todays-new-york-times,1630653,93,text/html
https://www.nytimes.com/issue/todayspaper/2018/04/15/todays-new-york-times,2176984,98,text/html
https://www.nytimes.com/issue/todayspaper/2020/12/13/todays-new-york-times,1780629,100,text/html
https://www.nytimes.com/issue/todayspaper/2021/03/28/todays-new-york-times,2076596,118,text/html
https://www.nytimes.com/issue/todayspaper/2020/04/26/todays-new-york-times,1783703,106,text/html
https://www.nytimes.com/issue/todayspaper/2019/08/18/todays-new-york-times,1911048,100,text/html
https://www.nytimes.com/issue/todayspaper/2019/02/24/todays-new-york-times,1994660,98,text/html
https://www.nytimes.com/issue/todayspaper/2021/05/09/todays-new-york-times,1821763,109,text/html
https://www.nytimes.com/issue/todayspaper/2019/08/04/todays-new-york-times,1898412,102,text/html
https://www.nytimes.com/issue/todayspaper/2021/01/10/todays-new-york-times,1738093,108,text/html
https://www.nytimes.com/issue/todayspaper/2020/04/12/todays-new-york-times,1781506,100,text/html
https://www.nytimes.com/issue/todayspaper/2020/04/19/todays-new-york-times,1979177,106,text/html
https://www.nytimes.com/issue/todayspaper/2020/06/07/todays-new-york-times,1865896,105,text/html
https://www.nytimes.com/interactive/2021/06/30/us/miami-building-missing-dead.html,450092,47,text/html
https://www.nytimes.com/interactive/2021/05/14/us/vaccine-race-gap.html,263664,57,text/html
https://www.nytimes.com/live/2021/01/11/world/covid-19-coronavirus/we-transferred-risk-from-one-area-to-another-outbreaks-shift-across-the-us,1665849,161,text/html
https://www.nytimes.com/interactive/2021/07/23/us/covid-coronavirus-hospitalizations-per-state.html,807014,148,text/html
https://www.nytimes.com/interactive/2021/08/18/world/americas/haiti-earthquake-grace.html,316493,57,text/html
https://www.nytimes.com/interactive/2021/04/03/us/anti-asian-attacks.html,305612,158,text/html
https://www.nytimes.com/2021/08/07/us/covid-kindergarten-enrollment.html,1036170,63,text/html
https://www.nytimes.com/interactive/2021/04/13/climate/muldrow-glacier-alaska-mount-denali.html,219478,42,text/html
https://www.nytimes.com/live/2021/05/25/us/george-floyd-death-anniversary/why-last-years-protests-are-thought-to-be-the-largest-movement-in-us-history,1015939,89,text/html
https://www.nytimes.com/interactive/2021/09/05/us/caldor-fire-lake-tahoe.html,249360,46,text/html
https://www.nytimes.com/wirecutter/reviews/best-winter-jackets-and-raincoats-for-dogs/,326037,232,text/html
https://www.nytimes.com/wirecutter/blog/prevent-ticks-lyme-disease/,163293,243,text/html
https://www.nytimes.com/wirecutter/reviews/best-dog-dna-test/,406918,293,text/html
https://www.nytimes.com/wirecutter/reviews/best-dog-nail-grinders/,211944,219,text/html
https://www.nytimes.com/wirecutter/reviews/best-fish-tank/,558191,378,text/html
https://www.nytimes.com/wirecutter/reviews/best-dog-nail-clippers/,241234,216,text/html
https://www.nytimes.com/wirecutter/guides/how-to-get-rid-of-fleas/,170432,209,text/html
https://www.nytimes.com/wirecutter/reviews/majestic-suede-bagel-dog-bed-review/,161396,206,text/html
https://www.nytimes.com/wirecutter/reviews/best-dog-beds/,309588,225,text/html
https://www.nytimes.com/wirecutter/reviews/best-everyday-dog-leash/,251224,226,text/html
https://www.nytimes.com/wirecutter/reviews/new-dog-checklist/,373593,288,text/html
https://www.nytimes.com/wirecutter/blog/how-to-keep-pets-cool/,151767,231,text/html
https://www.nytimes.com/wirecutter/reviews/best-dog-crate/,276876,233,text/html
https://www.nytimes.com/wirecutter/reviews/best-dog-harness/,323971,255,text/html
https://www.nytimes.com/wirecutter/reviews/emergency-preparedness/,512712,393,text/html
https://www.nytimes.com/wirecutter/reviews/best-places-to-buy-glasses-online/,426593,288,text/html
https://www.nytimes.com/wirecutter/blog/at-home-covid-antigen-tests/,151325,219,text/html
https://www.nytimes.com/wirecutter/reviews/best-smartwatches/,198015,219,text/html
https://www.nytimes.com/wirecutter/reviews/best-hybrid-commuter-bike/,389929,282,text/html
https://www.nytimes.com/wirecutter/reviews/best-water-flossers/,312447,244,text/html
https://www.nytimes.com/wirecutter/reviews/best-hair-straightener/,271791,234,text/html
https://www.nytimes.com/wirecutter/reviews/best-thermometer-for-kids-and-adults/,404493,273,text/html
https://www.nytimes.com/wirecutter/reviews/best-womens-razors-for-every-body/,345554,270,text/html
https://www.nytimes.com/wirecutter/health-fitness/covid-19/,230890,248,text/html
https://www.nytimes.com/wirecutter/blog/how-stay-cool-when-covered-up/,151359,233,text/html
https://www.nytimes.com/video/us/politics/100000007979605/capitol-police-september-18-rally-washington.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,2220022,110,text/html
https://www.nytimes.com/video/movies/the-eyes-of-tammy-faye-scene.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,2502769,110,text/html
https://www.nytimes.com/video/us/politics/100000007979397/white-house-call-nicki-minaj-coronavirus-vaccine.html?playlistid=video%2flatest-video,2347689,109,text/html
https://www.nytimes.com/video/movies/the-eyes-of-tammy-faye-scene.html?playlistid=video%2flatest-video,2502769,109,text/html
https://www.nytimes.com/video/science/space/100000007976387/inspiration4-spacex-launch-orbit.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,1674627,110,text/html
https://www.nytimes.com/video/us/100000007980535/robert-durst-murder-guilty-verdict.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,2508880,110,text/html
https://www.nytimes.com/video/us/politics/100000007975759/aurora-police-racial-bias-colorado-attorney-general.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,2218000,110,text/html
https://www.nytimes.com/video/us/100000007980535/robert-durst-murder-guilty-verdict.html?playlistid=video%2flatest-video,2508880,109,text/html
https://www.nytimes.com/video/us/politics/100000007976204/childcare-harris-yellen-funds.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,2225826,110,text/html
https://www.nytimes.com/video/us/100000007979838/del-rio-texas-bridge-migrant-camp-mayor.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,1641782,110,text/html
https://www.nytimes.com/video/world/100000007979864/england-travel-restrictions-easing-coronavirus.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,2346389,110,text/html
https://www.nytimes.com/video/science/space/100000007980512/inspiration4-spacex-capsule-cupola-earth-video.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,1642458,110,text/html
https://www.nytimes.com/video/us/100000007975065/wildfires-national-parks-california.html?action=click&module=video-series-bar&region=header&pgtype=article&playlistid=video%2flatest-video,2927207,110,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-jump-starter/,362480,251,text/html
https://www.nytimes.com/wirecutter/reviews/best-windshield-wipers-for-your-car/,333778,253,text/html
https://www.nytimes.com/wirecutter/reviews/best-smartphone-car-mount/,387769,277,text/html
https://www.nytimes.com/wirecutter/lists/tools-and-emergency-supplies-to-keep-in-the-car-for-winter-driving/,255629,286,text/html
https://www.nytimes.com/wirecutter/blog/best-tips-tools-safe-winter-driving/,150494,212,text/html
https://www.nytimes.com/wirecutter/reviews/best-car-gps/,302412,256,text/html
https://www.nytimes.com/wirecutter/lists/fall-car-camping-gear/,257489,297,text/html
https://www.nytimes.com/wirecutter/reviews/best-qi-wireless-car-phone-charger-mounts/,387749,274,text/html
https://www.nytimes.com/wirecutter/reviews/best-bike-rack-for-cars/,567685,352,text/html
https://www.nytimes.com/wirecutter/reviews/best-car-vacuum/,193179,221,text/html
https://www.nytimes.com/wirecutter/guides/how-to-wash-and-detail-your-car/,359149,275,text/html
https://www.nytimes.com/wirecutter/reviews/best-car-wax-detailing-supplies/,392860,306,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-car-floor-mats-and-liners/,302076,235,text/html
https://www.nytimes.com/wirecutter/reviews/best-booster-car-seats/,320446,267,text/html
https://www.nytimes.com/wirecutter/reviews/best-tire-inflators/,410971,263,text/html
https://www.nytimes.com/wirecutter/reviews/best-ice-scraper/,304004,256,text/html
https://www.nytimes.com/wirecutter/reviews/best-car-stereos-with-apple-carplay-and-android-auto/,372991,265,text/html
https://www.nytimes.com/sitemap/1911/12/,98298,65,text/html
https://www.nytimes.com/sitemap/1911/10/,98292,65,text/html
https://www.nytimes.com/sitemap/1911/08/,98285,65,text/html
https://www.nytimes.com/sitemap/1911/06/,97979,64,text/html
https://www.nytimes.com/sitemap/1911/04/,97985,64,text/html
https://www.nytimes.com/sitemap/1911/02/,97415,62,text/html
https://www.nytimes.com/sitemap/1911/01/,98291,65,text/html
https://www.nytimes.com/sitemap/1911/11/,98004,64,text/html
https://www.nytimes.com/sitemap/1911/09/,98009,64,text/html
https://www.nytimes.com/sitemap/1911/07/,98273,65,text/html
https://www.nytimes.com/wirecutter/reviews/best-cloth-face-masks/amp/,382352,220,text/html
https://www.nytimes.com/article/maskne-acne.html,413258,59,text/html
https://www.nytimes.com/wirecutter/authors/ingrid-skjong/,114851,188,text/html
https://www.nytimes.com/video/well/100000007078467/homemade-face-mask-tutorial.html,1663654,110,text/html
https://www.nytimes.com/2020/05/24/health/coronavirus-face-shields.html,440173,81,text/html
https://www.nytimes.com/sitemap/1874/09/,98009,64,text/html
https://www.nytimes.com/sitemap/1874/07/,98273,65,text/html
https://www.nytimes.com/sitemap/1874/04/,97985,64,text/html
https://www.nytimes.com/sitemap/1874/02/,97415,62,text/html
https://www.nytimes.com/sitemap/1874/12/,98298,65,text/html
https://www.nytimes.com/sitemap/1874/10/,98292,65,text/html
https://www.nytimes.com/sitemap/1874/08/,98285,65,text/html
https://www.nytimes.com/sitemap/1874/06/,97979,64,text/html
https://www.nytimes.com/sitemap/1874/05/,98267,65,text/html
https://www.nytimes.com/sitemap/1874/03/,98279,65,text/html
