URL,Status Code
http://www.nytimes.com/books/00/08/20/home/contents.html,301
http://www.nytimes.com/indexes/2010/01/23/books/review/index.html,301
http://www.nytimes.com/books/00/12/03/home/contents.html,301
http://www.nytimes.com/books/00/05/21/home/contents.html,301
https://www.nytimes.com/issue/todayspaper/2019/07/21/todays-new-york-times,200
http://www.nytimes.com/indexes/2002/08/11/books/review/index.html,301
http://www.nytimes.com/indexes/2013/12/22/books/review/index.html,301
http://www.nytimes.com/indexes/2002/04/21/books/review/index.html,301
https://www.nytimes.com/issue/todayspaper/2020/11/29/todays-new-york-times,200
http://www.nytimes.com/indexes/2012/12/23/books/review/index.html,301
http://www.nytimes.com/indexes/2014/10/12/books/review/index.html,301
http://www.nytimes.com/indexes/2009/09/05/books/review/index.html,301
http://www.nytimes.com/indexes/2015/09/27/books/review/index.html,301
http://www.nytimes.com/indexes/2008/06/28/books/review/index.html,301
http://www.nytimes.com/indexes/2003/04/20/books/review/index.html,301
http://www.nytimes.com/indexes/2015/10/11/books/review/index.html,301
http://www.nytimes.com/indexes/2017/07/30/todayspaper/index.html,301
http://www.nytimes.com/indexes/2015/08/09/books/review/index.html,301
https://www.nytimes.com/issue/todayspaper/2020/07/26/todays-new-york-times,200
http://www.nytimes.com/indexes/2009/08/22/books/review/index.html,301
http://www.nytimes.com/indexes/2003/03/23/books/review/index.html,301
http://www.nytimes.com/indexes/2004/03/07/books/review/index.html,301
http://www.nytimes.com/indexes/2004/09/12/books/review/index.html,301
http://www.nytimes.com/indexes/2015/04/19/books/review/index.html,301
http://www.nytimes.com/indexes/2014/02/23/books/review/index.html,301
http://www.nytimes.com/indexes/2013/04/21/books/review/index.html,301
https://www.nytimes.com/issue/todayspaper/2021/04/04/todays-new-york-times,200
http://www.nytimes.com/indexes/2005/10/09/books/review/index.html,301
http://www.nytimes.com/indexes/2001/09/23/books/review/index.html,301
http://www.nytimes.com/indexes/2016/08/21/todayspaper/index.html,301
http://www.nytimes.com/books/99/06/13/home/contents.html,301
https://www.nytimes.com/issue/todayspaper/2019/04/28/todays-new-york-times,200
https://www.nytimes.com/issue/todayspaper/2018/08/26/todays-new-york-times,200
http://www.nytimes.com/indexes/2016/10/02/todayspaper/index.html,301
http://www.nytimes.com/indexes/2015/10/04/books/review/index.html,301
http://www.nytimes.com/indexes/2007/05/12/books/review/index.html,301
http://www.nytimes.com/books/97/08/10/home/contents.html,301
http://www.nytimes.com/indexes/2002/04/07/books/review/index.html,301
http://www.nytimes.com/indexes/2007/08/04/books/review/index.html,301
http://www.nytimes.com/indexes/2007/01/06/books/review/index.html,301
http://www.nytimes.com/books/00/10/15/home/contents.html,301
http://www.nytimes.com/books/99/08/15/home/contents.html,301
http://www.nytimes.com/books/01/07/01/home/contents.html,301
https://www.nytimes.com/issue/todayspaper/2018/03/11/todays-new-york-times,200
http://www.nytimes.com/indexes/2003/03/02/books/review/index.html,301
http://www.nytimes.com/books/98/11/29/home/contents.html,301
http://www.nytimes.com/indexes/2008/08/09/books/review/index.html,301
http://www.nytimes.com/indexes/2011/03/19/books/review/index.html,301
http://www.nytimes.com/indexes/2006/01/22/books/review/index.html,301
http://www.nytimes.com/indexes/2004/07/18/books/review/index.html,301
http://www.nytimes.com/books/99/06/06/home/contents.html,301
https://www.nytimes.com/issue/todayspaper/2021/07/04/todays-new-york-times,200
https://www.nytimes.com/issue/todayspaper/2020/05/24/todays-new-york-times,200
http://www.nytimes.com/indexes/2009/03/28/books/review/index.html,301
http://www.nytimes.com/indexes/2010/08/21/books/review/index.html,301
http://www.nytimes.com/indexes/2003/02/09/books/review/index.html,301
http://www.nytimes.com/indexes/2009/12/05/books/review/index.html,301
http://www.nytimes.com/indexes/2009/01/24/books/review/index.html,301
http://www.nytimes.com/indexes/2003/07/20/books/review/index.html,301
https://www.nytimes.com/issue/todayspaper/2019/10/13/todays-new-york-times,200
http://www.nytimes.com/indexes/2017/05/21/todayspaper/index.html,301
http://www.nytimes.com/indexes/2015/11/15/books/review/index.html,301
http://www.nytimes.com/indexes/2002/09/01/books/review/index.html,301
http://www.nytimes.com/books/99/02/21/home/contents.html,301
http://www.nytimes.com/indexes/2009/04/11/books/review/index.html,301
http://www.nytimes.com/indexes/2013/11/17/books/review/index.html,301
http://www.nytimes.com/indexes/2012/11/04/books/review/index.html,301
